,time,rho
247,247,0.1812102975593447
248,248,0.1651621531260448
249,249,0.14142427281845538
250,250,0.09394851220327649
251,251,0.11534603811434303
252,252,0.146773654296222
253,253,0.1608157806753594
254,254,0.12905382815112001
255,255,0.14577064526914077
256,256,0.14577064526914077
257,257,0.13473754597124707
258,258,0.12236710130391174
259,259,0.12704781009695754
260,260,0.1009695753928452
261,261,0.09160815780675359
262,262,0.06084921430959545
263,263,0.05416248746238716
264,264,0.043463724506853894
265,265,0.02774991641591441
266,266,0.03644266131728519
267,267,0.031093279839518557
268,268,0.04246071547977265
269,269,0.03811434302908726
270,270,0.0320962888665998
271,271,0.03811434302908726
272,272,0.03075894349715814
273,273,0.014376462721497826
274,274,0.004012036108324975
275,275,0.0010030090270812437
276,276,0.0
277,277,0.0
278,278,0.0
279,279,0.0
280,280,0.0
281,281,0.0
282,282,0.0
283,283,0.0
284,284,0.0
285,285,0.0
286,286,0.0
287,287,0.0
288,288,0.0
289,289,0.0
290,290,0.0
291,291,0.0
292,292,0.0
293,293,0.0
294,294,0.0
295,295,0.0
296,296,0.0
297,297,0.0
298,298,0.0
299,299,0.0
300,300,0.0
301,301,0.0
302,302,0.0
303,303,0.0
304,304,0.0
305,305,0.0
306,306,0.0
307,307,0.0
308,308,0.0
309,309,0.0
310,310,0.0
311,311,0.0
312,312,0.0
313,313,0.0
314,314,0.0
315,315,0.0
316,316,0.0
317,317,0.0
318,318,0.0
319,319,0.0
320,320,0.0
321,321,0.0
322,322,0.0
323,323,0.0
324,324,0.0
325,325,0.0
326,326,0.0
327,327,0.0
328,328,0.0
329,329,0.0
330,330,0.0
331,331,0.0
332,332,0.0
333,333,0.0
334,334,0.0
335,335,0.0
336,336,0.0
337,337,0.0
338,338,0.0
339,339,0.0
340,340,0.0
341,341,0.0
342,342,0.0
343,343,0.0
344,344,0.0
345,345,0.0
346,346,0.0
347,347,0.0
348,348,0.0
349,349,0.0
350,350,0.0
351,351,0.0
352,352,0.0
353,353,0.0
354,354,0.0
355,355,0.0
356,356,0.0
357,357,0.0
358,358,0.0
359,359,0.0
360,360,0.0
361,361,0.0
362,362,0.0
363,363,0.0
364,364,0.0
365,365,0.0
366,366,0.0
367,367,0.0
368,368,0.0
369,369,0.0
370,370,0.0
371,371,0.0
372,372,0.0
373,373,0.0
374,374,0.0
375,375,0.0
376,376,0.0
377,377,0.0
378,378,0.0
379,379,0.0
380,380,0.0
381,381,0.0
382,382,0.0
383,383,0.0
384,384,0.0
385,385,0.0
386,386,0.0
387,387,0.0
388,388,0.0
389,389,0.0
390,390,0.0
391,391,0.0
392,392,0.0
393,393,0.0
394,394,0.0
395,395,0.0
396,396,0.0
397,397,0.0
398,398,0.0
399,399,0.0
400,400,0.0
401,401,0.0
402,402,0.0
403,403,0.0
404,404,0.0
405,405,0.0
406,406,0.0
407,407,0.0
408,408,0.0
409,409,0.0
410,410,0.0
411,411,0.0
412,412,0.0
413,413,0.0
414,414,0.0
415,415,0.0
416,416,0.0
417,417,0.0
418,418,0.0
419,419,0.0
420,420,0.0
421,421,0.0
422,422,0.0
423,423,0.0
424,424,0.0
425,425,0.0
426,426,0.0
427,427,0.0
428,428,0.0
429,429,0.0
430,430,0.0
431,431,0.0
432,432,0.0
433,433,0.0
434,434,0.0
435,435,0.0
436,436,0.0
437,437,0.0
438,438,0.0
439,439,0.0
440,440,0.0
441,441,0.0
442,442,0.0
443,443,0.0
444,444,0.0
445,445,0.0
446,446,0.0
447,447,0.0
448,448,0.0
449,449,0.0
450,450,0.0
451,451,0.0
452,452,0.0
453,453,0.0
454,454,0.0
455,455,0.0
456,456,0.0
457,457,0.0
458,458,0.0
459,459,0.0
460,460,0.0
461,461,0.0
462,462,0.0
463,463,0.0
464,464,0.0
465,465,0.0
466,466,0.0
467,467,0.0
468,468,0.0
469,469,0.0
470,470,0.0
471,471,0.0
472,472,0.0
473,473,0.0
474,474,0.0
475,475,0.0
476,476,0.0
477,477,0.0
478,478,0.0
479,479,0.0
480,480,0.0
481,481,0.0
482,482,0.0
483,483,0.0
484,484,0.0
485,485,0.0
486,486,0.0
487,487,0.0
488,488,0.0
489,489,0.0
490,490,0.0
491,491,0.0
492,492,0.0
493,493,0.0
494,494,0.0
495,495,0.0
496,496,0.0
497,497,0.0
498,498,0.0
499,499,0.0
